locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILCLPFNH_02524	CDS	705				hypothetical protein
ILCLPFNH_02525	CDS	1719	appA			Oligopeptide-binding protein AppA
ILCLPFNH_02526	CDS	1221				hypothetical protein
ILCLPFNH_02527	CDS	663	trkA_2		COG0569	Trk system potassium uptake protein TrkA
ILCLPFNH_02528	CDS	672				hypothetical protein
ILCLPFNH_02529	CDS	1038				hypothetical protein
ILCLPFNH_02530	CDS	1239				hypothetical protein
ILCLPFNH_02531	CDS	903				hypothetical protein
ILCLPFNH_02532	CDS	1653				hypothetical protein
ILCLPFNH_02533	CDS	711				hypothetical protein
ILCLPFNH_02534	CDS	813				hypothetical protein
ILCLPFNH_02535	CDS	837	recB_1	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
ILCLPFNH_02536	CDS	960				hypothetical protein
ILCLPFNH_02537	CDS	153				hypothetical protein
ILCLPFNH_02538	CDS	1317				hypothetical protein
ILCLPFNH_02539	CDS	885	livH_9		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ILCLPFNH_02540	CDS	1956	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ILCLPFNH_02541	CDS	753	livF_8		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
ILCLPFNH_02542	CDS	555				hypothetical protein
ILCLPFNH_02543	CDS	651				hypothetical protein
ILCLPFNH_02544	CDS	1365				hypothetical protein
ILCLPFNH_02545	CDS	1131	btuC			Vitamin B12 import system permease protein BtuC
ILCLPFNH_02546	CDS	1110	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ILCLPFNH_02547	CDS	597	vraR_2			Response regulator protein VraR
ILCLPFNH_02548	CDS	408				hypothetical protein
ILCLPFNH_02549	CDS	297				hypothetical protein
ILCLPFNH_02550	CDS	798			COG1192	putative protein
ILCLPFNH_02551	CDS	861				hypothetical protein
ILCLPFNH_02552	CDS	1455	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
ILCLPFNH_02553	CDS	621	ytlP	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
ILCLPFNH_02554	CDS	1251	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
ILCLPFNH_02555	CDS	690	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
ILCLPFNH_02556	CDS	1494	rimO	2.8.4.4	COG0621	Ribosomal protein uS12 methylthiotransferase RimO
ILCLPFNH_02557	CDS	792				hypothetical protein
ILCLPFNH_02558	CDS	642				hypothetical protein
ILCLPFNH_02559	CDS	1023				hypothetical protein
ILCLPFNH_02560	CDS	627	gph_3	3.1.3.18		Phosphoglycolate phosphatase
ILCLPFNH_02561	CDS	231				hypothetical protein
ILCLPFNH_02562	CDS	390	fgd_4	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
ILCLPFNH_02563	CDS	228				hypothetical protein
ILCLPFNH_02564	CDS	534	aac	2.3.1.-	COG0456	Aminoglycoside 2'-N-acetyltransferase
ILCLPFNH_02565	CDS	231				hypothetical protein
ILCLPFNH_02566	CDS	291				hypothetical protein
ILCLPFNH_02567	CDS	612				hypothetical protein
ILCLPFNH_02568	CDS	882				hypothetical protein
ILCLPFNH_02569	CDS	336				hypothetical protein
ILCLPFNH_02570	CDS	990	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
ILCLPFNH_02571	CDS	408				hypothetical protein
ILCLPFNH_02572	CDS	186				hypothetical protein
ILCLPFNH_02573	CDS	465	bfr	1.16.3.1	COG2193	Bacterioferritin
ILCLPFNH_02574	CDS	237				hypothetical protein
ILCLPFNH_02575	CDS	726		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
ILCLPFNH_02576	CDS	105				hypothetical protein
ILCLPFNH_02577	CDS	219				hypothetical protein
ILCLPFNH_02578	CDS	1008		1.1.1.301		D-arabitol-phosphate dehydrogenase
ILCLPFNH_02579	CDS	1950	copB	7.2.2.8	COG2217	Copper-exporting P-type ATPase B
ILCLPFNH_02580	CDS	1185	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
ILCLPFNH_02581	CDS	2412	relA		COG0317	Bifunctional (p)ppGpp synthase/hydrolase RelA
ILCLPFNH_02582	CDS	864				hypothetical protein
ILCLPFNH_02583	CDS	303				hypothetical protein
ILCLPFNH_02584	CDS	939				hypothetical protein
ILCLPFNH_02585	CDS	1209		4.2.1.8	COG4948	D-mannonate dehydratase
ILCLPFNH_02586	CDS	864				hypothetical protein
ILCLPFNH_02587	CDS	915				hypothetical protein
ILCLPFNH_02588	CDS	1086	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
ILCLPFNH_02589	CDS	1290				hypothetical protein
ILCLPFNH_02590	CDS	1086	ccpA			Catabolite control protein A
ILCLPFNH_02591	CDS	558				hypothetical protein
ILCLPFNH_02592	CDS	642				hypothetical protein
ILCLPFNH_02593	CDS	2373				hypothetical protein
ILCLPFNH_02594	CDS	870	uup_2	3.6.1.-		ATP-binding protein Uup
ILCLPFNH_02595	CDS	144				hypothetical protein
ILCLPFNH_02596	CDS	1452				hypothetical protein
ILCLPFNH_02597	CDS	1086				hypothetical protein
ILCLPFNH_02598	CDS	741	chnA	1.1.1.245		Cyclohexanol dehydrogenase
ILCLPFNH_02599	CDS	1575	aruI	4.1.1.75		putative 2-ketoarginine decarboxylase AruI
ILCLPFNH_02600	CDS	105				hypothetical protein
ILCLPFNH_02601	CDS	387				hypothetical protein
ILCLPFNH_02602	CDS	642	ahcY_2	3.13.2.1		Adenosylhomocysteinase
ILCLPFNH_02603	CDS	144				hypothetical protein
ILCLPFNH_02604	CDS	1239				hypothetical protein
ILCLPFNH_02605	CDS	1164	rip3_2			Putative zinc metalloprotease Rip3
ILCLPFNH_02606	CDS	774	lipM	2.3.1.181		Octanoyltransferase LipM
ILCLPFNH_02607	CDS	1446	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
ILCLPFNH_02608	CDS	384	rpsI		COG0103	Small ribosomal subunit protein uS9
ILCLPFNH_02609	CDS	429	rplM		COG0102	Large ribosomal subunit protein uL13
ILCLPFNH_02610	CDS	900				hypothetical protein
ILCLPFNH_02611	CDS	414				hypothetical protein
ILCLPFNH_02612	CDS	423	hepT	3.1.-.-	COG2445	mRNA nuclease HepT
ILCLPFNH_02613	CDS	759	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
ILCLPFNH_02614	CDS	762	rplQ			Large ribosomal subunit protein bL17
ILCLPFNH_02615	CDS	960	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
ILCLPFNH_02616	CDS	627	rpsD		COG0522	Small ribosomal subunit protein uS4
ILCLPFNH_02617	CDS	414	rpsK		COG0100	Small ribosomal subunit protein uS11
ILCLPFNH_02618	CDS	381	rpsM		COG0099	Small ribosomal subunit protein uS13
ILCLPFNH_02619	CDS	114	rpmJ		COG0257	Large ribosomal subunit protein bL36
ILCLPFNH_02620	CDS	831	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
ILCLPFNH_02621	CDS	621	adk	2.7.4.3	COG0563	Adenylate kinase
ILCLPFNH_02622	CDS	483	secY		COG0201	Protein translocase subunit SecY
ILCLPFNH_02623	tRNA	75				tRNA-Phe(gaa)
ILCLPFNH_02624	CDS	237				hypothetical protein
ILCLPFNH_02625	CDS	378				hypothetical protein
ILCLPFNH_02626	CDS	252				hypothetical protein
ILCLPFNH_02627	CDS	678				hypothetical protein
ILCLPFNH_02628	CDS	705				hypothetical protein
ILCLPFNH_02629	CDS	2556	malT_2			HTH-type transcriptional regulator MalT
ILCLPFNH_02630	CDS	273				hypothetical protein
ILCLPFNH_02631	CDS	396				hypothetical protein
ILCLPFNH_02632	CDS	120				hypothetical protein
ILCLPFNH_02633	CDS	1068				hypothetical protein
ILCLPFNH_02634	CDS	336				hypothetical protein
ILCLPFNH_02635	CDS	288				hypothetical protein
ILCLPFNH_02636	CDS	1296	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
ILCLPFNH_02637	CDS	1065	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
ILCLPFNH_02638	CDS	582	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
ILCLPFNH_02639	CDS	294				hypothetical protein
ILCLPFNH_02640	CDS	963	arcC1	2.7.2.2	COG0549	Carbamate kinase 1
ILCLPFNH_02641	CDS	1356	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
ILCLPFNH_02642	CDS	834				hypothetical protein
ILCLPFNH_02643	CDS	579				hypothetical protein
ILCLPFNH_02644	CDS	1284	sasA_3	2.7.13.3		Adaptive-response sensory-kinase SasA
ILCLPFNH_02645	CDS	888	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
ILCLPFNH_02646	CDS	1650	rnj	3.1.-.-	COG0595	Ribonuclease J
ILCLPFNH_02647	CDS	2490				hypothetical protein
ILCLPFNH_02648	CDS	399	cheY		COG2201	Chemotaxis protein CheY
ILCLPFNH_02649	CDS	1146	mcr	5.1.99.4	COG1804	Alpha-methylacyl-CoA racemase
ILCLPFNH_02650	CDS	2118	sasA_4	2.7.13.3		Adaptive-response sensory-kinase SasA
ILCLPFNH_02651	CDS	279		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
ILCLPFNH_02652	CDS	915				hypothetical protein
ILCLPFNH_02653	CDS	252				hypothetical protein
ILCLPFNH_02654	CDS	1527	nupA	7.6.2.-	COG3845	Nucleoside import ATP-binding protein NupA
ILCLPFNH_02655	CDS	1074	nupP_2		COG4603	Guanosine ABC transporter permease protein NupP
ILCLPFNH_02656	CDS	1365	obg	3.6.5.-	COG0536	GTPase Obg
ILCLPFNH_02657	CDS	1131	proB	2.7.2.11	COG0263	Glutamate 5-kinase
ILCLPFNH_02658	CDS	1326				hypothetical protein
ILCLPFNH_02659	CDS	525				hypothetical protein
ILCLPFNH_02660	CDS	711	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
ILCLPFNH_02661	CDS	1245	ydbM	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase YdbM
ILCLPFNH_02662	CDS	1059	dpgA	2.3.1.246		3,5-dihydroxyphenylacetyl-CoA synthase
ILCLPFNH_02663	CDS	843				hypothetical protein
ILCLPFNH_02664	CDS	2073	spk1	2.7.11.1	COG0515	Serine/threonine-protein kinase PK-1
ILCLPFNH_02665	CDS	567	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
ILCLPFNH_02666	CDS	156				hypothetical protein
ILCLPFNH_02667	CDS	870				hypothetical protein
ILCLPFNH_02668	CDS	1356	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
ILCLPFNH_02669	CDS	375				hypothetical protein
ILCLPFNH_02670	CDS	1461				hypothetical protein
ILCLPFNH_02671	CDS	903				hypothetical protein
ILCLPFNH_02672	CDS	453	gshB	6.3.2.3		Glutathione synthetase
ILCLPFNH_02673	CDS	969	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
ILCLPFNH_02674	CDS	996				hypothetical protein
ILCLPFNH_02675	CDS	315				hypothetical protein
ILCLPFNH_02676	CDS	1149	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
ILCLPFNH_02677	CDS	822				hypothetical protein
ILCLPFNH_02678	CDS	411	rutC	3.5.-.-		3-aminoacrylate deaminase RutC
ILCLPFNH_02679	CDS	900				hypothetical protein
ILCLPFNH_02680	CDS	1785	entS_4			Enterobactin exporter EntS
ILCLPFNH_02681	CDS	1203				hypothetical protein
ILCLPFNH_02682	CDS	327				hypothetical protein
ILCLPFNH_02683	CDS	1326	glnA2	6.3.1.-	COG0174	Gamma-glutamylpolyamine synthetase GlnA2
ILCLPFNH_02684	CDS	2973	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
ILCLPFNH_02685	CDS	585				hypothetical protein
ILCLPFNH_02686	CDS	1386				hypothetical protein
ILCLPFNH_02687	CDS	732				hypothetical protein
ILCLPFNH_02688	CDS	573				hypothetical protein
ILCLPFNH_02689	CDS	873				hypothetical protein
ILCLPFNH_02690	CDS	612	ylaC_2		COG1595	RNA polymerase sigma factor YlaC
ILCLPFNH_02691	CDS	2727				hypothetical protein
ILCLPFNH_02692	CDS	582				hypothetical protein
ILCLPFNH_02693	CDS	1167				hypothetical protein
ILCLPFNH_02694	CDS	411				hypothetical protein
ILCLPFNH_02695	CDS	591	nboR	1.1.1.328		Nicotine blue oxidoreductase
ILCLPFNH_02696	CDS	861				hypothetical protein
ILCLPFNH_02697	CDS	657				hypothetical protein
ILCLPFNH_02698	CDS	315				hypothetical protein
ILCLPFNH_02699	CDS	1476				hypothetical protein
ILCLPFNH_02700	CDS	858	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
ILCLPFNH_02701	CDS	1113	idsA2	2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
ILCLPFNH_02702	CDS	1491	carA2	1.3.99.29		zeta-carotene-forming phytoene desaturase
ILCLPFNH_02703	CDS	993	crtB	2.5.1.32	COG1562	15-cis-phytoene synthase
ILCLPFNH_02704	CDS	1077	fni_2	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
ILCLPFNH_02705	CDS	345				hypothetical protein
ILCLPFNH_02706	CDS	360				hypothetical protein
ILCLPFNH_02707	CDS	240				hypothetical protein
ILCLPFNH_02708	CDS	666				hypothetical protein
ILCLPFNH_02709	CDS	1905	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
ILCLPFNH_02710	CDS	1611	nadB	1.4.3.16		L-aspartate oxidase
ILCLPFNH_02711	CDS	495				hypothetical protein
ILCLPFNH_02712	CDS	1821				hypothetical protein
ILCLPFNH_02713	CDS	762	kipR		COG1414	HTH-type transcriptional regulator KipR
ILCLPFNH_02714	CDS	681	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
ILCLPFNH_02715	CDS	717				hypothetical protein
ILCLPFNH_02716	CDS	819	mutM_3	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ILCLPFNH_02717	CDS	396				hypothetical protein
ILCLPFNH_02718	CDS	1626	rocA1	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 1
ILCLPFNH_02719	CDS	906	yegS	2.7.1.-		lipid kinase YegS
ILCLPFNH_02720	CDS	765		1.-.-.-	COG1028	putative oxidoreductase
ILCLPFNH_02721	CDS	1359	aroH_2	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
ILCLPFNH_02722	CDS	624				hypothetical protein
ILCLPFNH_02723	CDS	1185		3.4.21.-	COG0265	Serine protease
ILCLPFNH_02724	CDS	1002	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
ILCLPFNH_02725	CDS	486				hypothetical protein
ILCLPFNH_02726	CDS	1221		3.1.3.3	COG0560	Phosphoserine phosphatase
ILCLPFNH_02727	CDS	762				hypothetical protein
ILCLPFNH_02728	CDS	555	dps	1.16.-.-	COG0783	DNA protection during starvation protein
ILCLPFNH_02729	CDS	1209	aspC1	2.6.1.1	COG0436	Aspartate aminotransferase
ILCLPFNH_02730	CDS	252				hypothetical protein
ILCLPFNH_02731	CDS	405	vapC9_3	3.1.-.-	COG4113	Ribonuclease VapC9
ILCLPFNH_02732	CDS	660				hypothetical protein
ILCLPFNH_02733	CDS	468				hypothetical protein
ILCLPFNH_02734	CDS	693	fadJ_2	5.1.2.3		Fatty acid oxidation complex subunit alpha
ILCLPFNH_02735	CDS	1785	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
ILCLPFNH_02736	CDS	396				hypothetical protein
ILCLPFNH_02737	CDS	843	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
ILCLPFNH_02738	CDS	519				hypothetical protein
ILCLPFNH_02739	CDS	372				hypothetical protein
ILCLPFNH_02740	CDS	201				hypothetical protein
ILCLPFNH_02741	CDS	270				hypothetical protein
ILCLPFNH_02742	CDS	543		2.3.1.-		Acetyltransferase
ILCLPFNH_02743	CDS	801		2.1.1.-	COG2226	putative methyltransferase
ILCLPFNH_02744	CDS	975				hypothetical protein
ILCLPFNH_02745	CDS	777	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
ILCLPFNH_02746	CDS	216				hypothetical protein
ILCLPFNH_02747	CDS	696		3.4.21.26	COG1505	Prolyl endopeptidase
ILCLPFNH_02748	CDS	465				hypothetical protein
ILCLPFNH_02749	CDS	303				hypothetical protein
ILCLPFNH_02750	CDS	486				hypothetical protein
ILCLPFNH_02751	CDS	333				hypothetical protein
ILCLPFNH_02752	CDS	525				hypothetical protein
ILCLPFNH_02753	CDS	750				26 kDa periplasmic immunogenic protein
ILCLPFNH_02754	CDS	1017				hypothetical protein
ILCLPFNH_02755	CDS	90				hypothetical protein
ILCLPFNH_02756	CDS	1452				hypothetical protein
ILCLPFNH_02757	CDS	354				hypothetical protein
ILCLPFNH_02758	CDS	1311				hypothetical protein
ILCLPFNH_02759	CDS	2289				hypothetical protein
ILCLPFNH_02760	CDS	1932				hypothetical protein
ILCLPFNH_02761	CDS	153				hypothetical protein
ILCLPFNH_02762	CDS	1896		3.2.1.28	COG3387	Trehalase
ILCLPFNH_02763	CDS	1284				hypothetical protein
ILCLPFNH_02764	CDS	657				hypothetical protein
ILCLPFNH_02765	CDS	843				hypothetical protein
ILCLPFNH_02766	CDS	882		3.8.1.3	COG0596	Fluoroacetate dehalogenase
ILCLPFNH_02767	CDS	1191				hypothetical protein
ILCLPFNH_02768	CDS	921	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
ILCLPFNH_02769	CDS	1569	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
ILCLPFNH_02770	CDS	882	metF_2	1.5.1.54		5,10-methylenetetrahydrofolate reductase
ILCLPFNH_02771	CDS	738	livF_9		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
ILCLPFNH_02772	CDS	1740	uup_3	3.6.1.-		ATP-binding protein Uup
ILCLPFNH_02773	CDS	645	livH_10		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ILCLPFNH_02774	CDS	186				hypothetical protein
ILCLPFNH_02775	CDS	339				hypothetical protein
ILCLPFNH_02776	CDS	531	def	3.5.1.88	COG0242	Peptide deformylase
ILCLPFNH_02777	CDS	1926	priA_2		COG1198	putative replication restart protein PriA
ILCLPFNH_02778	CDS	1203	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
ILCLPFNH_02779	CDS	1230	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
ILCLPFNH_02780	CDS	300	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
ILCLPFNH_02781	CDS	582	gmk	2.7.4.8	COG3709	Guanylate kinase
ILCLPFNH_02782	CDS	327	mihF		COG0099	Integration host factor
ILCLPFNH_02783	CDS	552	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
ILCLPFNH_02784	CDS	684	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
ILCLPFNH_02785	CDS	963	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
ILCLPFNH_02786	CDS	429	pyrK_2		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
ILCLPFNH_02787	CDS	1239	sigA		COG0568	RNA polymerase sigma factor SigA
ILCLPFNH_02788	CDS	1833	dnaG	2.7.7.101	COG0358	DNA primase
ILCLPFNH_02789	CDS	1014				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
ILCLPFNH_02790	CDS	342				hypothetical protein
ILCLPFNH_02791	CDS	1443	glyQS	6.1.1.14	COG0441	Glycine--tRNA ligase
ILCLPFNH_02792	CDS	870	scrK	2.7.1.4		Fructokinase
ILCLPFNH_02793	CDS	1119				hypothetical protein
ILCLPFNH_02794	CDS	873	ams	2.4.1.4		Amylosucrase
ILCLPFNH_02795	CDS	450	divK			Polar-differentiation response regulator DivK
ILCLPFNH_02796	CDS	756				hypothetical protein
ILCLPFNH_02797	CDS	729	recO		COG1381	DNA repair protein RecO
ILCLPFNH_02798	CDS	879	era		COG1159	GTPase Era
ILCLPFNH_02799	tRNA	87				tRNA-Met(cat)
ILCLPFNH_02800	CDS	186				hypothetical protein
ILCLPFNH_02801	CDS	174		3.1.-.-	COG1487	Ribonuclease VapC21
ILCLPFNH_02802	CDS	1263				hypothetical protein
ILCLPFNH_02803	CDS	1098				hypothetical protein
ILCLPFNH_02804	CDS	444				hypothetical protein
ILCLPFNH_02805	CDS	1062	nirDL	4.1.1.111	COG1522	Siroheme decarboxylase
ILCLPFNH_02806	CDS	429	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
ILCLPFNH_02807	CDS	999	mbl		COG1077	Cell shape-determining protein Mbl
ILCLPFNH_02808	CDS	228				hypothetical protein
ILCLPFNH_02809	CDS	783				hypothetical protein
ILCLPFNH_02810	CDS	333				hypothetical protein
ILCLPFNH_02811	CDS	582				hypothetical protein
ILCLPFNH_02812	CDS	1344	sasA_5	2.7.13.3		Adaptive-response sensory-kinase SasA
ILCLPFNH_02813	CDS	885	selD	2.7.9.3	COG0709	Selenide, water dikinase
ILCLPFNH_02814	CDS	450	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
ILCLPFNH_02815	CDS	276	cysO		COG1977	Sulfur carrier protein CysO
ILCLPFNH_02816	CDS	945	cysM	2.5.1.113	COG0031	O-phosphoserine sulfhydrylase
ILCLPFNH_02817	CDS	849	murI	5.1.1.3	COG0796	Glutamate racemase
ILCLPFNH_02818	CDS	762			COG1234	putative protein
ILCLPFNH_02819	CDS	729	rph	2.7.7.56	COG0689	Ribonuclease PH
ILCLPFNH_02820	CDS	597		3.6.1.66		dITP/XTP pyrophosphatase
ILCLPFNH_02821	CDS	1203				hypothetical protein
ILCLPFNH_02822	CDS	99				hypothetical protein
ILCLPFNH_02823	CDS	1710	ddpA		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
ILCLPFNH_02824	CDS	1017	dppB_4			Di/tripeptide transport system permease protein DppB
ILCLPFNH_02825	CDS	888	gsiD_4		COG1173	Glutathione transport system permease protein GsiD
ILCLPFNH_02826	CDS	1005	oppD_5	7.4.2.6		Oligopeptide transport ATP-binding protein OppD
ILCLPFNH_02827	CDS	987	dppF	7.4.2.9		Di/tripeptide transport ATP-binding protein DppF
ILCLPFNH_02828	CDS	348				hypothetical protein
ILCLPFNH_02829	CDS	1068		1.-.-.-	COG2141	Putative coenzyme F420-dependent oxidoreductase
ILCLPFNH_02830	CDS	1230				hypothetical protein
ILCLPFNH_02831	CDS	156				hypothetical protein
ILCLPFNH_02832	CDS	432				hypothetical protein
ILCLPFNH_02833	CDS	633				hypothetical protein
ILCLPFNH_02834	CDS	939				hypothetical protein
ILCLPFNH_02835	CDS	888	mntB_1		COG1108	Manganese transport system membrane protein MntB
ILCLPFNH_02836	CDS	789	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
ILCLPFNH_02837	CDS	993	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein PsaA
ILCLPFNH_02838	CDS	363				hypothetical protein
ILCLPFNH_02839	CDS	1485				hypothetical protein
ILCLPFNH_02840	CDS	906	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
ILCLPFNH_02841	CDS	813	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
ILCLPFNH_02842	CDS	1089	soxA_2	1.5.3.1		Monomeric sarcosine oxidase
ILCLPFNH_02843	CDS	1452	glcD_4	1.1.99.14	COG0277	Glycolate oxidase subunit GlcD
ILCLPFNH_02844	CDS	1104				hypothetical protein
ILCLPFNH_02845	CDS	1317	glcF_2	1.1.99.14	COG0247	Glycolate oxidase iron-sulfur subunit
ILCLPFNH_02846	CDS	795	udk	2.7.1.48		Uridine kinase
ILCLPFNH_02847	CDS	1518	sftD_2	1.2.1.97		3-sulfolactaldehyde dehydrogenase
ILCLPFNH_02848	CDS	927				hypothetical protein
ILCLPFNH_02849	CDS	366	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
ILCLPFNH_02850	CDS	681	ctc		COG1825	General stress protein Ctc
ILCLPFNH_02851	CDS	969	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
ILCLPFNH_02852	CDS	1383	glmU		COG1207	Bifunctional protein GlmU
ILCLPFNH_02853	tRNA	72				tRNA-Gln(ttg)
ILCLPFNH_02854	CDS	1407				hypothetical protein
ILCLPFNH_02855	CDS	462				hypothetical protein
ILCLPFNH_02856	CDS	393				hypothetical protein
ILCLPFNH_02857	CDS	573				hypothetical protein
ILCLPFNH_02858	CDS	126				hypothetical protein
ILCLPFNH_02859	CDS	201				hypothetical protein
ILCLPFNH_02860	CDS	1314	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
ILCLPFNH_02861	CDS	354	dksA_1			RNA polymerase-binding transcription factor DksA
ILCLPFNH_02862	CDS	990	xerD		COG4974	Tyrosine recombinase XerD
ILCLPFNH_02863	CDS	1119	ald	1.4.1.1	COG0686	Alanine dehydrogenase
ILCLPFNH_02864	CDS	279				hypothetical protein
ILCLPFNH_02865	CDS	552		3.6.1.13	COG0494	ADP-ribose pyrophosphatase
ILCLPFNH_02866	CDS	348				hypothetical protein
ILCLPFNH_02867	CDS	1656	pyrG	6.3.4.2	COG0504	CTP synthase
ILCLPFNH_02868	CDS	387				hypothetical protein
ILCLPFNH_02869	CDS	942				hypothetical protein
ILCLPFNH_02870	CDS	1671	recN		COG0497	DNA repair protein RecN
ILCLPFNH_02871	CDS	909	ppnK	2.7.1.23	COG0061	NAD kinase
ILCLPFNH_02872	CDS	819	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
ILCLPFNH_02873	CDS	204				hypothetical protein
ILCLPFNH_02874	CDS	378				hypothetical protein
ILCLPFNH_02875	CDS	978				hypothetical protein
ILCLPFNH_02876	CDS	1095	ychF		COG0012	Ribosome-binding ATPase YchF
ILCLPFNH_02877	CDS	735	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
ILCLPFNH_02878	CDS	885				hypothetical protein
ILCLPFNH_02879	CDS	918	drrA3_2	7.6.2.2		Daunorubicin resistance ATP-binding protein DrrA3
ILCLPFNH_02880	CDS	849				hypothetical protein
ILCLPFNH_02881	CDS	948	mshD_2	2.3.1.189	COG0456	Mycothiol acetyltransferase
ILCLPFNH_02882	CDS	387				hypothetical protein
ILCLPFNH_02883	CDS	330				hypothetical protein
ILCLPFNH_02884	CDS	252				hypothetical protein
ILCLPFNH_02885	CDS	375				hypothetical protein
ILCLPFNH_02886	CDS	1485	fcs_3	6.2.1.34		Feruloyl-CoA synthase
ILCLPFNH_02887	CDS	594				hypothetical protein
ILCLPFNH_02888	CDS	2508				hypothetical protein
ILCLPFNH_02889	CDS	1590	serA_2	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
ILCLPFNH_02890	CDS	450				hypothetical protein
ILCLPFNH_02891	CDS	948				hypothetical protein
ILCLPFNH_02892	CDS	1296	soxB_2	1.5.3.24		Sarcosine oxidase subunit beta
ILCLPFNH_02893	CDS	327				hypothetical protein
ILCLPFNH_02894	CDS	855	ydaD	1.-.-.-	COG1028	General stress protein 39
ILCLPFNH_02895	CDS	849				hypothetical protein
