locus_tag	ftype	length_bp	gene	EC_number	COG	product
PMKMDMIJ_01136	CDS	966	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PMKMDMIJ_01137	CDS	1368	radA	3.6.4.-	COG1066	DNA repair protein RadA
PMKMDMIJ_01138	CDS	1773	clpC			ATP-dependent Clp protease ATP-binding subunit ClpC
PMKMDMIJ_01139	CDS	1323	nuoC2	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D 2
PMKMDMIJ_01140	CDS	831	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
PMKMDMIJ_01141	CDS	375	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
PMKMDMIJ_01142	CDS	543				hypothetical protein
PMKMDMIJ_01143	CDS	795	gdhI	1.1.1.47		Glucose 1-dehydrogenase 1
PMKMDMIJ_01144	CDS	1356				hypothetical protein
PMKMDMIJ_01145	CDS	654				hypothetical protein
PMKMDMIJ_01146	CDS	579				hypothetical protein
PMKMDMIJ_01147	CDS	567				hypothetical protein
PMKMDMIJ_01148	CDS	1815	oppA			Periplasmic oligopeptide-binding protein OppA
PMKMDMIJ_01149	CDS	1983				hypothetical protein
PMKMDMIJ_01150	CDS	228				hypothetical protein
PMKMDMIJ_01151	CDS	135				hypothetical protein
PMKMDMIJ_01152	CDS	969	dppB_8		COG0601	Dipeptide transport system permease protein DppB
PMKMDMIJ_01153	CDS	999	oppC_3			Oligopeptide transport system permease protein OppC
PMKMDMIJ_01154	CDS	699				hypothetical protein
PMKMDMIJ_01155	CDS	312				hypothetical protein
PMKMDMIJ_01156	CDS	2253	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
PMKMDMIJ_01157	CDS	270	rpsO			Small ribosomal subunit protein uS15
PMKMDMIJ_01158	CDS	867	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
PMKMDMIJ_01159	CDS	390				hypothetical protein
PMKMDMIJ_01160	CDS	801	ylmA_2	7.-.-.-	COG1119	putative ABC transporter ATP-binding protein YlmA
PMKMDMIJ_01161	CDS	873	nit1_2	3.5.1.128		Deaminated glutathione amidase
PMKMDMIJ_01162	CDS	606				hypothetical protein
PMKMDMIJ_01163	CDS	303				hypothetical protein
PMKMDMIJ_01164	CDS	225				hypothetical protein
PMKMDMIJ_01165	CDS	987	egtUBC		COG1174	putative ergothioneine transporter EgtUBC
PMKMDMIJ_01166	CDS	642	opuCB			Carnitine transport permease protein OpuCB
PMKMDMIJ_01167	CDS	432	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
PMKMDMIJ_01168	CDS	1209				hypothetical protein
PMKMDMIJ_01169	CDS	315				hypothetical protein
PMKMDMIJ_01170	CDS	1419	prsA	5.2.1.8		Foldase protein PrsA
PMKMDMIJ_01171	CDS	351				hypothetical protein
PMKMDMIJ_01172	CDS	690				hypothetical protein
PMKMDMIJ_01173	CDS	1119	lpxM	2.3.1.243		Lipid A biosynthesis myristoyltransferase
PMKMDMIJ_01174	CDS	432	rimO	2.8.4.4		Ribosomal protein uS12 methylthiotransferase RimO
PMKMDMIJ_01175	CDS	543				hypothetical protein
PMKMDMIJ_01176	CDS	906	gsiC_4		COG0601	Glutathione transport system permease protein GsiC
PMKMDMIJ_01177	CDS	555				hypothetical protein
PMKMDMIJ_01178	CDS	570				hypothetical protein
PMKMDMIJ_01179	tRNA	76				tRNA-Arg(tcg)
PMKMDMIJ_01180	CDS	1182	cinA_1		COG1058	Putative competence-damage inducible protein
PMKMDMIJ_01181	CDS	183	ybeY	3.1.-.-		Endoribonuclease YbeY
PMKMDMIJ_01182	CDS	621	katA	1.11.1.6	COG0753	Catalase
PMKMDMIJ_01183	CDS	573				hypothetical protein
PMKMDMIJ_01184	CDS	162				hypothetical protein
PMKMDMIJ_01185	CDS	255				hypothetical protein
PMKMDMIJ_01186	CDS	471				hypothetical protein
PMKMDMIJ_01187	CDS	1479				hypothetical protein
PMKMDMIJ_01188	CDS	1005				hypothetical protein
PMKMDMIJ_01189	CDS	693			COG1842	Phage shock protein A 
PMKMDMIJ_01190	CDS	468				hypothetical protein
PMKMDMIJ_01191	CDS	549				hypothetical protein
PMKMDMIJ_01192	tRNA	75				tRNA-Ala(ggc)
PMKMDMIJ_01193	CDS	2499	leuS	6.1.1.4		Leucine--tRNA ligase
PMKMDMIJ_01194	CDS	168				hypothetical protein
PMKMDMIJ_01195	CDS	975	manB	2.7.7.13	COG1208	Mannose-1-phosphate guanylyltransferase
PMKMDMIJ_01196	CDS	957	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
PMKMDMIJ_01197	CDS	972				hypothetical protein
PMKMDMIJ_01198	CDS	648	iphP	3.1.3.48		Tyrosine-protein phosphatase
PMKMDMIJ_01199	CDS	342				hypothetical protein
PMKMDMIJ_01200	CDS	306				hypothetical protein
PMKMDMIJ_01201	CDS	543				hypothetical protein
PMKMDMIJ_01202	CDS	735	kce_3	2.3.1.319		3,5-dioxohexanoate:acetyl-CoA acetone transferase
PMKMDMIJ_01203	CDS	270				hypothetical protein
PMKMDMIJ_01204	CDS	141				hypothetical protein
PMKMDMIJ_01205	CDS	1104				hypothetical protein
PMKMDMIJ_01206	CDS	423				hypothetical protein
PMKMDMIJ_01207	CDS	537				hypothetical protein
PMKMDMIJ_01208	CDS	519				hypothetical protein
PMKMDMIJ_01209	CDS	441				hypothetical protein
PMKMDMIJ_01210	CDS	147	citZ	2.3.3.16	COG0372	Citrate synthase 2
PMKMDMIJ_01211	CDS	963	mshD_1	2.3.1.189		Mycothiol acetyltransferase
PMKMDMIJ_01212	CDS	246				hypothetical protein
PMKMDMIJ_01213	CDS	270				hypothetical protein
PMKMDMIJ_01214	CDS	897	ilvD_2	4.2.1.9		Dihydroxy-acid dehydratase
PMKMDMIJ_01215	CDS	786	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
PMKMDMIJ_01216	CDS	1185	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
PMKMDMIJ_01217	CDS	1071	merA	1.16.1.1		Mercuric reductase
PMKMDMIJ_01218	CDS	306				hypothetical protein
PMKMDMIJ_01219	CDS	1467	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
PMKMDMIJ_01220	CDS	1389	nuoN_2	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
PMKMDMIJ_01221	CDS	399				hypothetical protein
PMKMDMIJ_01222	CDS	789				hypothetical protein
PMKMDMIJ_01223	CDS	573				hypothetical protein
PMKMDMIJ_01224	CDS	927	rutA_2	1.14.99.46		Pyrimidine monooxygenase RutA
PMKMDMIJ_01225	CDS	147				hypothetical protein
PMKMDMIJ_01226	CDS	207				hypothetical protein
PMKMDMIJ_01227	CDS	195				hypothetical protein
PMKMDMIJ_01228	CDS	423				hypothetical protein
PMKMDMIJ_01229	CDS	993				hypothetical protein
PMKMDMIJ_01230	CDS	753				hypothetical protein
PMKMDMIJ_01231	CDS	783	bbsD	1.1.1.429		(2S)-[(R)-hydroxy(phenyl)methyl]succinyl-CoA dehydrogenase subunit BbsD
PMKMDMIJ_01232	CDS	1581	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
PMKMDMIJ_01233	CDS	846				hypothetical protein
PMKMDMIJ_01234	CDS	417	mntD		COG1108	Manganese transport system membrane protein MntD
PMKMDMIJ_01235	CDS	978				hypothetical protein
PMKMDMIJ_01236	CDS	783	rbn_2	3.1.26.11		Ribonuclease BN
PMKMDMIJ_01237	CDS	1200				hypothetical protein
PMKMDMIJ_01238	CDS	972				hypothetical protein
PMKMDMIJ_01239	CDS	1341				hypothetical protein
PMKMDMIJ_01240	CDS	615				hypothetical protein
PMKMDMIJ_01241	CDS	1830				hypothetical protein
PMKMDMIJ_01242	CDS	1164				hypothetical protein
PMKMDMIJ_01243	CDS	1380	glnA3	6.3.1.-	COG0174	Gamma-glutamylpolyamine synthetase GlnA3
PMKMDMIJ_01244	CDS	603				hypothetical protein
PMKMDMIJ_01245	CDS	561				hypothetical protein
PMKMDMIJ_01246	CDS	144				hypothetical protein
PMKMDMIJ_01247	CDS	195				hypothetical protein
PMKMDMIJ_01248	CDS	1122				hypothetical protein
PMKMDMIJ_01249	CDS	834	recO		COG1381	DNA repair protein RecO
PMKMDMIJ_01250	CDS	750	dsbD_2	1.8.1.8		Thiol:disulfide interchange protein DsbD
PMKMDMIJ_01251	CDS	360				hypothetical protein
PMKMDMIJ_01252	CDS	234				hypothetical protein
PMKMDMIJ_01253	CDS	294				hypothetical protein
PMKMDMIJ_01254	CDS	297				hypothetical protein
PMKMDMIJ_01255	CDS	555				hypothetical protein
PMKMDMIJ_01256	CDS	867	rutD	3.5.1.-		Putative carbamate hydrolase RutD
PMKMDMIJ_01257	CDS	339				hypothetical protein
PMKMDMIJ_01258	CDS	657	ubiG	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
PMKMDMIJ_01259	CDS	975				hypothetical protein
PMKMDMIJ_01260	CDS	1122	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PMKMDMIJ_01261	CDS	924				hypothetical protein
PMKMDMIJ_01262	CDS	600	sigK			ECF RNA polymerase sigma factor SigK
PMKMDMIJ_01263	CDS	1347	fpgS	6.3.2.17		Folylpolyglutamate synthase
PMKMDMIJ_01264	CDS	333				hypothetical protein
PMKMDMIJ_01265	CDS	594				hypothetical protein
PMKMDMIJ_01266	CDS	1236	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PMKMDMIJ_01267	CDS	1620	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
PMKMDMIJ_01268	CDS	969				hypothetical protein
PMKMDMIJ_01269	CDS	1113			COG4325	putative protein
PMKMDMIJ_01270	CDS	1221	gudD	4.2.1.40	COG4948	Glucarate dehydratase
PMKMDMIJ_01271	CDS	1059				hypothetical protein
PMKMDMIJ_01272	CDS	294				hypothetical protein
PMKMDMIJ_01273	CDS	366				hypothetical protein
PMKMDMIJ_01274	CDS	1053	treS_1	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
PMKMDMIJ_01275	CDS	234				hypothetical protein
PMKMDMIJ_01276	CDS	234				hypothetical protein
PMKMDMIJ_01277	CDS	804	udh_1	1.1.1.203	COG0451	Uronate dehydrogenase
PMKMDMIJ_01278	CDS	783		4.1.2.-	COG3836	Hydroxypyruvate/pyruvate aldolase
PMKMDMIJ_01279	CDS	1050	serA_2	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
PMKMDMIJ_01280	CDS	1533				hypothetical protein
PMKMDMIJ_01281	CDS	960	sugA_1		COG1175	Trehalose transport system permease protein SugA
PMKMDMIJ_01282	CDS	933	smoH_2		COG0395	Sulfoquinovosyl glycerol transport system permease protein SmoH
PMKMDMIJ_01283	CDS	1164	ugpC	7.6.2.10	COG3842	sn-glycerol-3-phosphate import ATP-binding protein UgpC
PMKMDMIJ_01284	CDS	1173	rspA_1	4.2.1.-	COG4948	D-galactonate dehydratase family member RspA
PMKMDMIJ_01285	CDS	315				hypothetical protein
PMKMDMIJ_01286	CDS	429				hypothetical protein
PMKMDMIJ_01287	CDS	813				hypothetical protein
PMKMDMIJ_01288	CDS	537	dppB_9		COG0601	Dipeptide transport system permease protein DppB
PMKMDMIJ_01289	CDS	795	gsiD_8		COG1173	Glutathione transport system permease protein GsiD
PMKMDMIJ_01290	CDS	927	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
PMKMDMIJ_01291	CDS	816				hypothetical protein
PMKMDMIJ_01292	CDS	828	uup_3	3.6.1.-		ATP-binding protein Uup
PMKMDMIJ_01293	CDS	306	accC	6.3.4.14		Biotin carboxylase
PMKMDMIJ_01294	CDS	441				hypothetical protein
PMKMDMIJ_01295	CDS	594	nusB			Transcription antitermination protein NusB
PMKMDMIJ_01296	CDS	237	acpP		COG0236	Acyl carrier protein
PMKMDMIJ_01297	CDS	813	tatC2		COG0805	Sec-independent protein translocase protein TatCy
PMKMDMIJ_01298	CDS	1878	rqcH			Rqc2 RqcH
PMKMDMIJ_01299	CDS	708	gmk	2.7.4.8		Guanylate kinase
PMKMDMIJ_01300	CDS	552	def	3.5.1.88		Peptide deformylase
PMKMDMIJ_01301	CDS	342	trxA			Thioredoxin 1
PMKMDMIJ_01302	CDS	531				hypothetical protein
PMKMDMIJ_01303	CDS	666	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
PMKMDMIJ_01304	CDS	852	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
PMKMDMIJ_01305	CDS	915	pstA		COG0581	Phosphate transport system permease protein PstA
PMKMDMIJ_01306	CDS	987				hypothetical protein
PMKMDMIJ_01307	CDS	1053	sphX		COG0226	Protein SphX
PMKMDMIJ_01308	CDS	813	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
PMKMDMIJ_01309	CDS	249				hypothetical protein
PMKMDMIJ_01310	CDS	339				hypothetical protein
PMKMDMIJ_01311	CDS	1572				hypothetical protein
PMKMDMIJ_01312	CDS	849	pgdA_2	3.5.1.-		Peptidoglycan deacetylase
PMKMDMIJ_01313	CDS	894	eryH	5.3.1.33		L-erythrulose-1-phosphate isomerase
PMKMDMIJ_01314	CDS	219				hypothetical protein
PMKMDMIJ_01315	CDS	303	rpsP		COG0228	Small ribosomal subunit protein bS16
PMKMDMIJ_01316	CDS	774	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PMKMDMIJ_01317	CDS	492				hypothetical protein
PMKMDMIJ_01318	CDS	279				hypothetical protein
PMKMDMIJ_01319	CDS	420				hypothetical protein
PMKMDMIJ_01320	CDS	513	moaC1	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
PMKMDMIJ_01321	CDS	894				hypothetical protein
PMKMDMIJ_01322	CDS	567		1.6.5.7		2-hydroxy-1,4-benzoquinone reductase
PMKMDMIJ_01323	CDS	2850	citB	4.2.1.3	COG1048	Aconitate hydratase A
PMKMDMIJ_01324	CDS	1131		1.-.-.-		5'-C-glycyluridine monooxygenase-decarboxylase
PMKMDMIJ_01325	CDS	903	axeA_1	3.1.1.41	COG3458	Cephalosporin-C deacetylase
PMKMDMIJ_01326	CDS	969	axeA_2	3.1.1.41	COG3458	Cephalosporin-C deacetylase
PMKMDMIJ_01327	CDS	795	oppC_4		COG1173	Oligopeptide transport system permease protein OppC
PMKMDMIJ_01328	CDS	2007				hypothetical protein
PMKMDMIJ_01329	CDS	777		2.4.-.-	COG1215	putative glycosyltransferase
PMKMDMIJ_01330	CDS	753	ubiE_3	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PMKMDMIJ_01331	CDS	2178	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
PMKMDMIJ_01332	CDS	723		1.-.-.-		putative oxidoreductase
PMKMDMIJ_01333	CDS	939				hypothetical protein
PMKMDMIJ_01334	CDS	1155		4.2.1.-	COG4948	D-galactonate dehydratase family member
PMKMDMIJ_01335	CDS	333				hypothetical protein
PMKMDMIJ_01336	CDS	987	dppB_10		COG0601	Dipeptide transport system permease protein DppB
PMKMDMIJ_01337	CDS	162				hypothetical protein
PMKMDMIJ_01338	CDS	801	thrC	4.2.3.1	COG0498	Threonine synthase
PMKMDMIJ_01339	CDS	288				hypothetical protein
PMKMDMIJ_01340	CDS	303				hypothetical protein
PMKMDMIJ_01341	CDS	1002	nikB		COG0601	Nickel transport system permease protein NikB
PMKMDMIJ_01342	CDS	582				hypothetical protein
PMKMDMIJ_01343	CDS	1053				hypothetical protein
PMKMDMIJ_01344	CDS	1911				hypothetical protein
PMKMDMIJ_01345	CDS	1083	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
PMKMDMIJ_01346	CDS	1014	ycf48			Photosystem II assembly lipoprotein Ycf48
PMKMDMIJ_01347	CDS	390				hypothetical protein
PMKMDMIJ_01348	CDS	387				hypothetical protein
PMKMDMIJ_01349	CDS	1092				hypothetical protein
PMKMDMIJ_01350	CDS	276				hypothetical protein
PMKMDMIJ_01351	CDS	687		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
PMKMDMIJ_01352	CDS	1029	php	3.1.-.-	COG1735	Phosphotriesterase homology protein
PMKMDMIJ_01353	CDS	1005	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
PMKMDMIJ_01354	CDS	1347	bglA	3.2.1.21	COG2723	Beta-glucosidase A
PMKMDMIJ_01355	CDS	183				hypothetical protein
PMKMDMIJ_01356	CDS	249				hypothetical protein
PMKMDMIJ_01357	CDS	903				hypothetical protein
PMKMDMIJ_01358	CDS	165				hypothetical protein
PMKMDMIJ_01359	CDS	486				hypothetical protein
PMKMDMIJ_01360	CDS	768				hypothetical protein
PMKMDMIJ_01361	CDS	270				hypothetical protein
PMKMDMIJ_01362	CDS	453				hypothetical protein
PMKMDMIJ_01363	CDS	192				hypothetical protein
PMKMDMIJ_01364	tRNA	76				tRNA-Gln(ttg)
PMKMDMIJ_01365	CDS	1092				hypothetical protein
PMKMDMIJ_01366	CDS	1128	dnaJ_2		COG0484	Chaperone protein DnaJ
PMKMDMIJ_01367	CDS	246				hypothetical protein
PMKMDMIJ_01368	CDS	477				hypothetical protein
PMKMDMIJ_01369	CDS	315				hypothetical protein
PMKMDMIJ_01370	CDS	873	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
PMKMDMIJ_01371	CDS	384				hypothetical protein
PMKMDMIJ_01372	CDS	243				hypothetical protein
PMKMDMIJ_01373	CDS	945	scrK	2.7.1.4		Fructokinase
PMKMDMIJ_01374	CDS	1227	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
PMKMDMIJ_01375	CDS	2262	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
PMKMDMIJ_01376	CDS	246				hypothetical protein
PMKMDMIJ_01377	CDS	603				hypothetical protein
PMKMDMIJ_01378	CDS	855				hypothetical protein
PMKMDMIJ_01379	CDS	429	mscL			Large-conductance mechanosensitive channel
PMKMDMIJ_01380	CDS	1104	clsA	2.7.8.-		Cardiolipin synthase A
PMKMDMIJ_01381	CDS	243				hypothetical protein
PMKMDMIJ_01382	CDS	792	ald	1.4.1.1		Alanine dehydrogenase
PMKMDMIJ_01383	CDS	1005	xerD			Tyrosine recombinase XerD
PMKMDMIJ_01384	CDS	1440	glyQS	6.1.1.14		Glycine--tRNA ligase
PMKMDMIJ_01385	CDS	690				hypothetical protein
PMKMDMIJ_01386	CDS	651				hypothetical protein
PMKMDMIJ_01387	CDS	291				hypothetical protein
PMKMDMIJ_01388	CDS	1158				hypothetical protein
PMKMDMIJ_01389	CDS	717	resA_2			Thiol-disulfide oxidoreductase ResA
PMKMDMIJ_01390	CDS	306				hypothetical protein
PMKMDMIJ_01391	CDS	1359				hypothetical protein
PMKMDMIJ_01392	CDS	936	murK	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
PMKMDMIJ_01393	CDS	519				hypothetical protein
PMKMDMIJ_01394	CDS	186				hypothetical protein
PMKMDMIJ_01395	CDS	255				hypothetical protein
PMKMDMIJ_01396	CDS	1611	tig_1	5.2.1.8		Trigger factor
PMKMDMIJ_01397	CDS	648	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
PMKMDMIJ_01398	CDS	1245	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
PMKMDMIJ_01399	CDS	273				hypothetical protein
PMKMDMIJ_01400	CDS	933	yfdC		COG2116	Inner membrane protein YfdC
PMKMDMIJ_01401	CDS	507				hypothetical protein
PMKMDMIJ_01402	CDS	939			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
PMKMDMIJ_01403	CDS	825				hypothetical protein
PMKMDMIJ_01404	CDS	201				hypothetical protein
PMKMDMIJ_01405	CDS	549				hypothetical protein
PMKMDMIJ_01406	CDS	234				hypothetical protein
PMKMDMIJ_01407	CDS	1449				hypothetical protein
PMKMDMIJ_01408	CDS	276				hypothetical protein
PMKMDMIJ_01409	CDS	414				hypothetical protein
PMKMDMIJ_01410	CDS	1290	ylmB	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
PMKMDMIJ_01411	CDS	1305	sbnD		COG2814	Staphyloferrin B transporter
PMKMDMIJ_01412	CDS	582	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
PMKMDMIJ_01413	CDS	180				hypothetical protein
PMKMDMIJ_01414	CDS	1800		3.2.1.28	COG3387	Trehalase
PMKMDMIJ_01415	CDS	327				hypothetical protein
PMKMDMIJ_01416	CDS	399	vapC_3	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
PMKMDMIJ_01417	CDS	1095				hypothetical protein
PMKMDMIJ_01418	CDS	864		7.6.2.-	COG1131	Fluoroquinolones export ATP-binding protein
PMKMDMIJ_01419	CDS	534				hypothetical protein
PMKMDMIJ_01420	CDS	393				hypothetical protein
PMKMDMIJ_01421	CDS	462				hypothetical protein
PMKMDMIJ_01422	CDS	204				hypothetical protein
PMKMDMIJ_01423	CDS	531				hypothetical protein
PMKMDMIJ_01424	CDS	342				hypothetical protein
PMKMDMIJ_01425	CDS	597				hypothetical protein
PMKMDMIJ_01426	CDS	129				hypothetical protein
PMKMDMIJ_01427	CDS	207				hypothetical protein
PMKMDMIJ_01428	CDS	522				hypothetical protein
PMKMDMIJ_01429	CDS	432				hypothetical protein
PMKMDMIJ_01430	CDS	1401				hypothetical protein
PMKMDMIJ_01431	CDS	177				hypothetical protein
PMKMDMIJ_01432	CDS	582				hypothetical protein
PMKMDMIJ_01433	CDS	1218	larC	4.99.1.12	COG1641	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
PMKMDMIJ_01434	CDS	1317	murJ_2			lipid II flippase MurJ
PMKMDMIJ_01435	CDS	225				hypothetical protein
PMKMDMIJ_01436	CDS	480				hypothetical protein
PMKMDMIJ_01437	CDS	1077	dnaJ_3		COG0484	Chaperone protein DnaJ
PMKMDMIJ_01438	CDS	1308	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
PMKMDMIJ_01439	CDS	1017	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PMKMDMIJ_01440	CDS	483	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
PMKMDMIJ_01441	CDS	459				hypothetical protein
PMKMDMIJ_01442	CDS	540				hypothetical protein
PMKMDMIJ_01443	CDS	192				hypothetical protein
PMKMDMIJ_01444	CDS	1413				hypothetical protein
PMKMDMIJ_01445	CDS	504	hslV	3.4.25.2		ATP-dependent protease subunit HslV
PMKMDMIJ_01446	CDS	1488	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
PMKMDMIJ_01447	CDS	939	dppB_11		COG0601	Dipeptide transport system permease protein DppB
PMKMDMIJ_01448	CDS	837	dppC_2		COG1173	Dipeptide transport system permease protein DppC
PMKMDMIJ_01449	CDS	150				hypothetical protein
PMKMDMIJ_01450	CDS	702				hypothetical protein
PMKMDMIJ_01451	CDS	1263	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
PMKMDMIJ_01452	CDS	441				hypothetical protein
PMKMDMIJ_01453	CDS	783				hypothetical protein
PMKMDMIJ_01454	CDS	1305	entS_2			Enterobactin exporter EntS
PMKMDMIJ_01455	CDS	1389				hypothetical protein
PMKMDMIJ_01456	CDS	660				hypothetical protein
PMKMDMIJ_01457	CDS	1017				hypothetical protein
PMKMDMIJ_01458	CDS	303				hypothetical protein
PMKMDMIJ_01459	CDS	1548				hypothetical protein
PMKMDMIJ_01460	CDS	243				hypothetical protein
PMKMDMIJ_01461	CDS	1260				hypothetical protein
PMKMDMIJ_01462	CDS	126				hypothetical protein
PMKMDMIJ_01463	CDS	180				hypothetical protein
PMKMDMIJ_01464	CDS	648				hypothetical protein
PMKMDMIJ_01465	CDS	270				hypothetical protein
PMKMDMIJ_01466	CDS	423				hypothetical protein
PMKMDMIJ_01467	CDS	1047	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
PMKMDMIJ_01468	tRNA	84				tRNA-Pyl(cta)
PMKMDMIJ_01469	CDS	408	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
PMKMDMIJ_01470	CDS	294				hypothetical protein
PMKMDMIJ_01471	CDS	921	truB	5.4.99.25		tRNA pseudouridine synthase B
PMKMDMIJ_01472	CDS	999	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
PMKMDMIJ_01473	CDS	942				hypothetical protein
PMKMDMIJ_01474	CDS	1899				hypothetical protein
PMKMDMIJ_01475	CDS	636	lnrK_2		COG2197	Transcriptional regulatory protein LnrK
PMKMDMIJ_01476	CDS	1728	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase large subunit
PMKMDMIJ_01477	CDS	354	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
PMKMDMIJ_01478	CDS	477		3.-.-.-		Putative metal-dependent hydrolase <locus_tag>
PMKMDMIJ_01479	CDS	624				hypothetical protein
PMKMDMIJ_01480	CDS	438				hypothetical protein
PMKMDMIJ_01481	CDS	198				hypothetical protein
PMKMDMIJ_01482	CDS	1143		2.1.1.-	COG2230	S-adenosylmethionine-dependent methyltransferase
PMKMDMIJ_01483	CDS	759				hypothetical protein
PMKMDMIJ_01484	CDS	459				hypothetical protein
PMKMDMIJ_01485	CDS	603				hypothetical protein
PMKMDMIJ_01486	CDS	474				hypothetical protein
PMKMDMIJ_01487	CDS	501				hypothetical protein
PMKMDMIJ_01488	CDS	1425	murT	6.3.5.13	COG0770	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
PMKMDMIJ_01489	CDS	111				hypothetical protein
PMKMDMIJ_01490	CDS	1170	gdmH	3.5.3.-	COG0010	Guanidine hydrolase
PMKMDMIJ_01491	CDS	1977	acs	6.2.1.1		Acetyl-coenzyme A synthetase
PMKMDMIJ_01492	CDS	399	rpsH			Small ribosomal subunit protein uS8
PMKMDMIJ_01493	CDS	186	rpsZ			Small ribosomal subunit protein uS14
PMKMDMIJ_01494	CDS	702				hypothetical protein
PMKMDMIJ_01495	CDS	324	rplX		COG0198	Large ribosomal subunit protein uL24
PMKMDMIJ_01496	CDS	369	rplN		COG0093	Large ribosomal subunit protein uL14
PMKMDMIJ_01497	CDS	315				hypothetical protein
PMKMDMIJ_01498	CDS	246	rpmC			Large ribosomal subunit protein uL29
PMKMDMIJ_01499	CDS	450	rplP		COG0197	Large ribosomal subunit protein uL16
PMKMDMIJ_01500	CDS	687	rpsC		COG0092	Small ribosomal subunit protein uS3
PMKMDMIJ_01501	CDS	345	rplV		COG0091	Large ribosomal subunit protein uL22
PMKMDMIJ_01502	CDS	282	rpsS		COG0185	Small ribosomal subunit protein uS19
PMKMDMIJ_01503	CDS	375	rplB		COG0090	Large ribosomal subunit protein uL2
PMKMDMIJ_01504	CDS	1170	proS	6.1.1.15		Proline--tRNA ligase
PMKMDMIJ_01505	CDS	423	vapC_4	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
PMKMDMIJ_01506	CDS	306				hypothetical protein
PMKMDMIJ_01507	CDS	1176	lysJ	2.6.1.118	COG4992	[LysW]-aminoadipate semialdehyde transaminase
PMKMDMIJ_01508	CDS	531				hypothetical protein
