locus_tag	ftype	length_bp	gene	EC_number	COG	product
BFNNGOFM_01136	CDS	660				hypothetical protein
BFNNGOFM_01137	CDS	333				DNA base-flipping protein
BFNNGOFM_01138	CDS	516	pal		COG2885	Peptidoglycan-associated lipoprotein
BFNNGOFM_01139	CDS	807	cpoB			Cell division coordinator CpoB
BFNNGOFM_01140	CDS	681	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
BFNNGOFM_01141	CDS	840				hypothetical protein
BFNNGOFM_01142	CDS	1515				hypothetical protein
BFNNGOFM_01143	CDS	450				hypothetical protein
BFNNGOFM_01144	CDS	309				hypothetical protein
BFNNGOFM_01145	CDS	264				hypothetical protein
BFNNGOFM_01146	CDS	1287	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
BFNNGOFM_01147	CDS	666	can	4.2.1.1	COG0288	Carbonic anhydrase 2
BFNNGOFM_01148	CDS	387				hypothetical protein
BFNNGOFM_01149	CDS	1245	cph2		COG2203	Phytochrome-like protein cph2
BFNNGOFM_01150	CDS	1233		3.1.4.-		Cyclic di-GMP phosphodiesterase
BFNNGOFM_01151	CDS	1038				hypothetical protein
BFNNGOFM_01152	CDS	780				hypothetical protein
BFNNGOFM_01153	CDS	1329	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
BFNNGOFM_01154	CDS	1254	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
BFNNGOFM_01155	CDS	504				hypothetical protein
BFNNGOFM_01156	CDS	633				hypothetical protein
BFNNGOFM_01157	CDS	237				hypothetical protein
BFNNGOFM_01158	CDS	2547				hypothetical protein
BFNNGOFM_01159	CDS	816	lolD_1	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
BFNNGOFM_01160	CDS	168				hypothetical protein
BFNNGOFM_01161	CDS	699				hypothetical protein
BFNNGOFM_01162	CDS	1212				hypothetical protein
BFNNGOFM_01163	CDS	333				hypothetical protein
BFNNGOFM_01164	CDS	1041	rutB	3.5.1.110		Ureidoacrylate amidohydrolase RutB
BFNNGOFM_01165	CDS	213				hypothetical protein
BFNNGOFM_01166	CDS	486				hypothetical protein
BFNNGOFM_01167	CDS	174				hypothetical protein
BFNNGOFM_01168	CDS	663				hypothetical protein
BFNNGOFM_01169	CDS	1068				hypothetical protein
BFNNGOFM_01170	CDS	351				hypothetical protein
BFNNGOFM_01171	CDS	2106				hypothetical protein
BFNNGOFM_01172	CDS	528	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
BFNNGOFM_01173	CDS	723	btsR_2		COG3279	Transcriptional regulatory protein BtsR
BFNNGOFM_01174	CDS	930	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
BFNNGOFM_01175	CDS	957	soeC		COG3302	Sulfite dehydrogenase subunit C
BFNNGOFM_01176	CDS	423				hypothetical protein
BFNNGOFM_01177	CDS	885				hypothetical protein
BFNNGOFM_01178	CDS	609				hypothetical protein
BFNNGOFM_01179	CDS	1131	uvrB		COG0556	UvrABC system protein B
BFNNGOFM_01180	CDS	492	kbp		COG1652	Potassium binding protein Kbp
BFNNGOFM_01181	CDS	600				hypothetical protein
BFNNGOFM_01182	CDS	1692	ybaL		COG1226	Putative cation/proton antiporter YbaL
BFNNGOFM_01183	CDS	435				hypothetical protein
BFNNGOFM_01184	CDS	2712				hypothetical protein
BFNNGOFM_01185	CDS	2076				hypothetical protein
BFNNGOFM_01186	CDS	1695				hypothetical protein
BFNNGOFM_01187	CDS	444				hypothetical protein
BFNNGOFM_01188	CDS	759				hypothetical protein
BFNNGOFM_01189	CDS	849				hypothetical protein
BFNNGOFM_01190	CDS	1011				hypothetical protein
BFNNGOFM_01191	CDS	462	slyD_1	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BFNNGOFM_01192	CDS	315				hypothetical protein
BFNNGOFM_01193	CDS	171				hypothetical protein
BFNNGOFM_01194	CDS	774				hypothetical protein
BFNNGOFM_01195	CDS	672	IYD	1.21.1.1	COG0778	Iodotyrosine deiodinase
BFNNGOFM_01196	CDS	285				hypothetical protein
BFNNGOFM_01197	CDS	681				hypothetical protein
BFNNGOFM_01198	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BFNNGOFM_01199	CDS	585				hypothetical protein
BFNNGOFM_01200	CDS	309				hypothetical protein
BFNNGOFM_01201	CDS	369	ybeZ		COG1702	PhoH-like protein
BFNNGOFM_01202	CDS	303	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
BFNNGOFM_01203	CDS	714	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BFNNGOFM_01204	CDS	855	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
BFNNGOFM_01205	CDS	939	yedA_2		COG0697	putative inner membrane transporter YedA
BFNNGOFM_01206	CDS	1521	lysK	3.5.1.132		[LysW]-lysine/[LysW]-ornithine hydrolase
BFNNGOFM_01207	CDS	1254	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
BFNNGOFM_01208	CDS	243				hypothetical protein
BFNNGOFM_01209	CDS	408				hypothetical protein
BFNNGOFM_01210	CDS	900				hypothetical protein
BFNNGOFM_01211	CDS	1059	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
BFNNGOFM_01212	CDS	276				putative Fe(2+)-trafficking protein
BFNNGOFM_01213	CDS	480				hypothetical protein
BFNNGOFM_01214	CDS	714				hypothetical protein
BFNNGOFM_01215	CDS	177				hypothetical protein
BFNNGOFM_01216	CDS	900	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
BFNNGOFM_01217	CDS	879				hypothetical protein
BFNNGOFM_01218	CDS	1140	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BFNNGOFM_01219	CDS	525				hypothetical protein
BFNNGOFM_01220	CDS	534	nrdR		COG1327	Transcriptional repressor NrdR
BFNNGOFM_01221	CDS	675				hypothetical protein
BFNNGOFM_01222	CDS	558	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
BFNNGOFM_01223	CDS	384	nagZ	3.2.1.52		Beta-hexosaminidase
BFNNGOFM_01224	CDS	1044				hypothetical protein
BFNNGOFM_01225	CDS	177				hypothetical protein
BFNNGOFM_01226	CDS	1218	envC		COG4942	Murein hydrolase activator EnvC
BFNNGOFM_01227	CDS	1524	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BFNNGOFM_01228	CDS	1122				hypothetical protein
BFNNGOFM_01229	CDS	204				hypothetical protein
BFNNGOFM_01230	CDS	129				hypothetical protein
BFNNGOFM_01231	CDS	564				hypothetical protein
BFNNGOFM_01232	CDS	1431	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
BFNNGOFM_01233	CDS	654	ubiG_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
BFNNGOFM_01234	CDS	183				hypothetical protein
BFNNGOFM_01235	CDS	1503				IS66 family transposase ISMno13
BFNNGOFM_01236	CDS	939	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
BFNNGOFM_01237	CDS	741				hypothetical protein
BFNNGOFM_01238	CDS	444				hypothetical protein
BFNNGOFM_01239	CDS	2163				hypothetical protein
BFNNGOFM_01240	CDS	483				hypothetical protein
BFNNGOFM_01241	CDS	1149	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
BFNNGOFM_01242	CDS	1293	argH	4.3.2.1	COG0165	Argininosuccinate lyase
BFNNGOFM_01243	CDS	963	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
BFNNGOFM_01244	CDS	1323	argB	2.7.2.8		Acetylglutamate kinase
BFNNGOFM_01245	CDS	1095	argE'	3.5.1.-	COG0624	N-acetyl-L-citrulline deacetylase
BFNNGOFM_01246	CDS	1197	argG	6.3.4.5	COG0137	Argininosuccinate synthase
BFNNGOFM_01247	CDS	1002	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
BFNNGOFM_01248	CDS	951	parB		COG1475	putative chromosome-partitioning protein ParB
BFNNGOFM_01249	CDS	822	soj	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
BFNNGOFM_01250	CDS	645	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
BFNNGOFM_01251	CDS	597				hypothetical protein
BFNNGOFM_01252	CDS	1413				hypothetical protein
BFNNGOFM_01253	CDS	258				hypothetical protein
BFNNGOFM_01254	CDS	2496				hypothetical protein
BFNNGOFM_01255	CDS	723				hypothetical protein
BFNNGOFM_01256	CDS	795				hypothetical protein
BFNNGOFM_01257	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
BFNNGOFM_01258	CDS	618				hypothetical protein
BFNNGOFM_01259	CDS	1059	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BFNNGOFM_01260	CDS	525	secB		COG1952	Protein-export protein SecB
BFNNGOFM_01261	CDS	438	yibN		COG0607	putative protein YibN
BFNNGOFM_01262	CDS	438				hypothetical protein
BFNNGOFM_01263	CDS	459				hypothetical protein
BFNNGOFM_01264	CDS	786				hypothetical protein
BFNNGOFM_01265	CDS	984				hypothetical protein
BFNNGOFM_01266	CDS	1248				hypothetical protein
BFNNGOFM_01267	CDS	132				hypothetical protein
BFNNGOFM_01268	CDS	963	rng	3.1.26.-		Ribonuclease G
BFNNGOFM_01269	CDS	684				hypothetical protein
BFNNGOFM_01270	CDS	621	pilD			Prepilin leader peptidase/N-methyltransferase
BFNNGOFM_01271	CDS	612	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
BFNNGOFM_01272	CDS	270				hypothetical protein
BFNNGOFM_01273	CDS	183				hypothetical protein
BFNNGOFM_01274	CDS	969	thiE_1	2.5.1.3		Thiamine-phosphate synthase
BFNNGOFM_01275	CDS	1329	secA	7.4.2.8	COG0653	Protein translocase subunit SecA
BFNNGOFM_01276	CDS	1704				hypothetical protein
BFNNGOFM_01277	CDS	1203				hypothetical protein
BFNNGOFM_01278	CDS	2094				hypothetical protein
BFNNGOFM_01279	CDS	642	sasA_4	2.7.13.3		Adaptive-response sensory-kinase SasA
BFNNGOFM_01280	CDS	375				hypothetical protein
BFNNGOFM_01281	CDS	660		1.14.11.-		PKHD-type hydroxylase
BFNNGOFM_01282	CDS	2595	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
BFNNGOFM_01283	CDS	810	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
BFNNGOFM_01284	CDS	285				hypothetical protein
BFNNGOFM_01285	CDS	1254				hypothetical protein
BFNNGOFM_01286	CDS	1119	pilU			Type IV pilus ATPase PilU
BFNNGOFM_01287	CDS	387				hypothetical protein
BFNNGOFM_01288	CDS	606				hypothetical protein
BFNNGOFM_01289	CDS	219				hypothetical protein
BFNNGOFM_01290	CDS	1200				hypothetical protein
BFNNGOFM_01291	CDS	1818	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
BFNNGOFM_01292	CDS	1041				hypothetical protein
BFNNGOFM_01293	CDS	615				hypothetical protein
BFNNGOFM_01294	CDS	279	grxC		COG0695	Glutaredoxin 3
BFNNGOFM_01295	CDS	1008	hicd	1.1.1.286	COG0473	Isocitrate/homoisocitrate dehydrogenase
BFNNGOFM_01296	CDS	762				hypothetical protein
BFNNGOFM_01297	tRNA	77				tRNA-Pro(tgg)
BFNNGOFM_01298	tRNA	75				tRNA-Arg(tct)
BFNNGOFM_01299	tRNA	77				tRNA-His(gtg)
BFNNGOFM_01300	tRNA	76				tRNA-Lys(ctt)
BFNNGOFM_01301	tRNA	83				tRNA-Leu(tag)
BFNNGOFM_01302	CDS	1125				hypothetical protein
BFNNGOFM_01303	CDS	357				hypothetical protein
BFNNGOFM_01304	CDS	465				hypothetical protein
BFNNGOFM_01305	CDS	816				hypothetical protein
BFNNGOFM_01306	CDS	726	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
BFNNGOFM_01307	CDS	189				hypothetical protein
BFNNGOFM_01308	CDS	870				hypothetical protein
BFNNGOFM_01309	CDS	582	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
BFNNGOFM_01310	CDS	756	lolD_2	7.6.2.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
BFNNGOFM_01311	CDS	1242	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
BFNNGOFM_01312	CDS	687				hypothetical protein
BFNNGOFM_01313	CDS	777	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BFNNGOFM_01314	CDS	456	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
BFNNGOFM_01315	CDS	663				hypothetical protein
BFNNGOFM_01316	CDS	366	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BFNNGOFM_01317	CDS	525	recX		COG2137	Regulatory protein RecX
BFNNGOFM_01318	CDS	471	recA			Protein RecA
BFNNGOFM_01319	CDS	1062	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
BFNNGOFM_01320	CDS	360				hypothetical protein
BFNNGOFM_01321	CDS	2067	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
BFNNGOFM_01322	CDS	711	mtgA	2.4.99.28	COG0744	Biosynthetic peptidoglycan transglycosylase
BFNNGOFM_01323	CDS	930	hslO		COG1281	33 kDa chaperonin
BFNNGOFM_01324	CDS	846				hypothetical protein
BFNNGOFM_01325	CDS	2919	btuB_3			Vitamin B12 transporter BtuB
BFNNGOFM_01326	CDS	702				hypothetical protein
BFNNGOFM_01327	CDS	168				hypothetical protein
BFNNGOFM_01328	CDS	561	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
BFNNGOFM_01329	CDS	1488	wzxE		COG2244	Lipid III flippase
BFNNGOFM_01330	CDS	1068				hypothetical protein
BFNNGOFM_01331	CDS	1173	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BFNNGOFM_01332	CDS	1212				hypothetical protein
BFNNGOFM_01333	CDS	1116	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BFNNGOFM_01334	CDS	840				hypothetical protein
BFNNGOFM_01335	CDS	165	pilG			Protein PilG
BFNNGOFM_01336	CDS	366	phoB_2		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
BFNNGOFM_01337	CDS	588				hypothetical protein
BFNNGOFM_01338	CDS	3303	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
BFNNGOFM_01339	CDS	726	nreB	2.7.13.3	COG4585	Oxygen sensor histidine kinase NreB
BFNNGOFM_01340	CDS	642	nreC		COG2197	Oxygen regulatory protein NreC
BFNNGOFM_01341	CDS	792				hypothetical protein
BFNNGOFM_01342	CDS	162				hypothetical protein
BFNNGOFM_01343	CDS	714	mprA		COG0745	Response regulator MprA
BFNNGOFM_01344	CDS	1290	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BFNNGOFM_01345	CDS	291				hypothetical protein
BFNNGOFM_01346	CDS	1023	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
BFNNGOFM_01347	CDS	381	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
BFNNGOFM_01348	CDS	744				hypothetical protein
BFNNGOFM_01349	CDS	933	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BFNNGOFM_01350	CDS	468				hypothetical protein
BFNNGOFM_01351	CDS	852				hypothetical protein
BFNNGOFM_01352	CDS	573				hypothetical protein
BFNNGOFM_01353	CDS	519	sadA			Autotransporter adhesin SadA
BFNNGOFM_01354	CDS	2247	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
BFNNGOFM_01355	CDS	1113	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
BFNNGOFM_01356	CDS	1104	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
BFNNGOFM_01357	CDS	1062	pepA_2	3.4.11.1		putative cytosol aminopeptidase
BFNNGOFM_01358	CDS	354	pepA_3	3.4.11.1		putative cytosol aminopeptidase
BFNNGOFM_01359	CDS	855	ftsQ			Cell division protein FtsQ
BFNNGOFM_01360	CDS	987	ddlB	6.3.2.4		D-alanine--D-alanine ligase B
BFNNGOFM_01361	CDS	114				hypothetical protein
BFNNGOFM_01362	CDS	426				hypothetical protein
BFNNGOFM_01363	CDS	330	yhjQ			putative cysteine-rich protein YhjQ
BFNNGOFM_01364	CDS	2352	actP	7.2.2.9		Copper-transporting P-type ATPase
BFNNGOFM_01365	CDS	483				hypothetical protein
BFNNGOFM_01366	CDS	483				hypothetical protein
BFNNGOFM_01367	CDS	459				hypothetical protein
BFNNGOFM_01368	CDS	141				hypothetical protein
BFNNGOFM_01369	CDS	381				hypothetical protein
BFNNGOFM_01370	CDS	1167	dapb3_1	3.4.14.-		Dipeptidyl aminopeptidase BIII
BFNNGOFM_01371	CDS	1728	dtpD		COG3104	Dipeptide permease D
BFNNGOFM_01372	CDS	2091	dpp5	3.4.14.-	COG0823	Dipeptidyl-peptidase 5
BFNNGOFM_01373	CDS	1251				hypothetical protein
BFNNGOFM_01374	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
BFNNGOFM_01375	tRNA	77				tRNA-Met(cat)
BFNNGOFM_01376	CDS	597	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
BFNNGOFM_01377	CDS	270				hypothetical protein
BFNNGOFM_01378	CDS	480	bfr	1.16.3.1		Bacterioferritin
BFNNGOFM_01379	CDS	1455	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
BFNNGOFM_01380	CDS	213				hypothetical protein
BFNNGOFM_01381	CDS	1089	bepF			Efflux pump periplasmic linker BepF
BFNNGOFM_01382	CDS	303				hypothetical protein
BFNNGOFM_01383	CDS	123				hypothetical protein
BFNNGOFM_01384	CDS	831				hypothetical protein
BFNNGOFM_01385	CDS	549	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
BFNNGOFM_01386	CDS	996				hypothetical protein
BFNNGOFM_01387	CDS	144				hypothetical protein
BFNNGOFM_01388	CDS	558	frr		COG0233	Ribosome-recycling factor
BFNNGOFM_01389	CDS	783	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
BFNNGOFM_01390	CDS	828	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
BFNNGOFM_01391	CDS	1170	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
BFNNGOFM_01392	CDS	603				hypothetical protein
BFNNGOFM_01393	CDS	528	zipA			Cell division protein ZipA
BFNNGOFM_01394	CDS	2406	ligA	6.5.1.2		DNA ligase
BFNNGOFM_01395	CDS	879	epmA	6.3.2.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
BFNNGOFM_01396	CDS	588				hypothetical protein
BFNNGOFM_01397	CDS	1068	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
BFNNGOFM_01398	CDS	285				hypothetical protein
BFNNGOFM_01399	CDS	1053	katE	1.11.1.6	COG0753	Catalase C
BFNNGOFM_01400	CDS	315	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
BFNNGOFM_01401	CDS	282				hypothetical protein
BFNNGOFM_01402	CDS	477				hypothetical protein
BFNNGOFM_01403	CDS	867	oleD_1	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
BFNNGOFM_01404	CDS	966	yrbG		COG0530	Inner membrane protein YrbG
BFNNGOFM_01405	CDS	639				hypothetical protein
BFNNGOFM_01406	CDS	1368	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
BFNNGOFM_01407	CDS	546	lly	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
BFNNGOFM_01408	CDS	588				hypothetical protein
BFNNGOFM_01409	CDS	798				hypothetical protein
BFNNGOFM_01410	CDS	705				hypothetical protein
BFNNGOFM_01411	CDS	813				hypothetical protein
BFNNGOFM_01412	CDS	990				hypothetical protein
BFNNGOFM_01413	CDS	729				hypothetical protein
BFNNGOFM_01414	CDS	2142	sthA	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
BFNNGOFM_01415	CDS	609				hypothetical protein
BFNNGOFM_01416	CDS	897				hypothetical protein
BFNNGOFM_01417	CDS	735	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BFNNGOFM_01418	CDS	411				hypothetical protein
BFNNGOFM_01419	tRNA	76				tRNA-Thr(tgt)
BFNNGOFM_01420	CDS	714				hypothetical protein
BFNNGOFM_01421	CDS	759	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
BFNNGOFM_01422	CDS	1005	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
BFNNGOFM_01423	CDS	654	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
BFNNGOFM_01424	CDS	1029	degV		COG1307	Protein DegV
BFNNGOFM_01425	CDS	327				hypothetical protein
BFNNGOFM_01426	CDS	834	efeU		COG0672	Ferrous iron permease EfeU
BFNNGOFM_01427	CDS	399				hypothetical protein
BFNNGOFM_01428	CDS	243	rpmE2		COG0254	Large ribosomal subunit protein bL31B
BFNNGOFM_01429	CDS	864				hypothetical protein
BFNNGOFM_01430	CDS	327	grxD		COG0278	Glutaredoxin 4
BFNNGOFM_01431	CDS	759	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
BFNNGOFM_01432	CDS	600				hypothetical protein
BFNNGOFM_01433	CDS	3171				hypothetical protein
BFNNGOFM_01434	CDS	273				hypothetical protein
BFNNGOFM_01435	CDS	252				hypothetical protein
BFNNGOFM_01436	tRNA	87				tRNA-Leu(caa)
BFNNGOFM_01437	CDS	612				hypothetical protein
BFNNGOFM_01438	CDS	168				hypothetical protein
BFNNGOFM_01439	CDS	1116		2.3.1.-	COG2021	Serine O-succinyltransferase
BFNNGOFM_01440	CDS	1023				hypothetical protein
BFNNGOFM_01441	CDS	219	ccmH			Cytochrome c-type biogenesis protein CcmH
BFNNGOFM_01442	CDS	369	hvrA			Trans-acting regulatory protein HvrA
BFNNGOFM_01443	CDS	1248				hypothetical protein
BFNNGOFM_01444	CDS	1125				hypothetical protein
BFNNGOFM_01445	CDS	834	mkl		COG1135	putative ribonucleotide transport ATP-binding protein mkl
BFNNGOFM_01446	CDS	924				hypothetical protein
BFNNGOFM_01447	CDS	711				hypothetical protein
BFNNGOFM_01448	CDS	645				hypothetical protein
BFNNGOFM_01449	CDS	822	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
BFNNGOFM_01450	CDS	489				hypothetical protein
BFNNGOFM_01451	CDS	192				hypothetical protein
BFNNGOFM_01452	tRNA	76				tRNA-Glu(ttc)
BFNNGOFM_01453	tRNA	76				tRNA-Ala(ggc)
BFNNGOFM_01454	CDS	414				hypothetical protein
BFNNGOFM_01455	CDS	1530				hypothetical protein
BFNNGOFM_01456	CDS	222	cph1_2	2.7.13.3	COG4251	Phytochrome-like protein Cph1
BFNNGOFM_01457	CDS	525	smpB		COG0691	SsrA-binding protein
BFNNGOFM_01458	CDS	432	ratA		COG2867	Ribosome association toxin RatA
BFNNGOFM_01459	CDS	258	rnfH			Protein RnfH
BFNNGOFM_01460	CDS	393	bamE			Outer membrane protein assembly factor BamE
BFNNGOFM_01461	CDS	420				hypothetical protein
BFNNGOFM_01462	CDS	942	waaQ	2.4.99.25	COG0859	Lipopolysaccharide heptosyltransferase 3
BFNNGOFM_01463	CDS	672				hypothetical protein
BFNNGOFM_01464	CDS	882				hypothetical protein
BFNNGOFM_01465	CDS	2019	tolB			Tol-Pal system protein TolB
BFNNGOFM_01466	CDS	1134				hypothetical protein
BFNNGOFM_01467	CDS	1137				hypothetical protein
BFNNGOFM_01468	CDS	969	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
BFNNGOFM_01469	CDS	1200				hypothetical protein
BFNNGOFM_01470	CDS	582				hypothetical protein
BFNNGOFM_01471	CDS	630	algU_2			RNA polymerase sigma-H factor
BFNNGOFM_01472	CDS	450				hypothetical protein
BFNNGOFM_01473	CDS	924				hypothetical protein
BFNNGOFM_01474	CDS	765				hypothetical protein
BFNNGOFM_01475	CDS	1290	mrdA_2	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
BFNNGOFM_01476	CDS	540				hypothetical protein
BFNNGOFM_01477	CDS	810				hypothetical protein
BFNNGOFM_01478	CDS	1299	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
BFNNGOFM_01479	CDS	537				hypothetical protein
BFNNGOFM_01480	CDS	174				hypothetical protein
BFNNGOFM_01481	CDS	186				hypothetical protein
BFNNGOFM_01482	CDS	195				hypothetical protein
BFNNGOFM_01483	CDS	1218	pilC		COG1459	Type IV pilus assembly protein PilC
BFNNGOFM_01484	CDS	840				hypothetical protein
BFNNGOFM_01485	tRNA	78				tRNA-Asp(gtc)
BFNNGOFM_01486	CDS	252			COG4095	Sugar transporter SemiSWEET
BFNNGOFM_01487	CDS	615				hypothetical protein
BFNNGOFM_01488	CDS	882	cnoX		COG3118	Chaperedoxin
BFNNGOFM_01489	CDS	462				hypothetical protein
BFNNGOFM_01490	CDS	705				hypothetical protein
BFNNGOFM_01491	CDS	378				hypothetical protein
BFNNGOFM_01492	CDS	1371	mucR_2	2.7.7.65		Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR
BFNNGOFM_01493	CDS	867	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
BFNNGOFM_01494	CDS	1173	ywiE_2	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
BFNNGOFM_01495	CDS	264				hypothetical protein
BFNNGOFM_01496	CDS	555				hypothetical protein
BFNNGOFM_01497	CDS	381				hypothetical protein
BFNNGOFM_01498	CDS	867				hypothetical protein
BFNNGOFM_01499	CDS	405				hypothetical protein
BFNNGOFM_01500	CDS	201				hypothetical protein
BFNNGOFM_01501	CDS	195				hypothetical protein
BFNNGOFM_01502	CDS	93				hypothetical protein
BFNNGOFM_01503	CDS	501				hypothetical protein
BFNNGOFM_01504	CDS	273				hypothetical protein
BFNNGOFM_01505	CDS	1206				hypothetical protein
BFNNGOFM_01506	CDS	1497				hypothetical protein
BFNNGOFM_01507	CDS	657	tdk	2.7.1.21	COG1435	Thymidine kinase
BFNNGOFM_01508	CDS	798				hypothetical protein
BFNNGOFM_01509	CDS	816				hypothetical protein
BFNNGOFM_01510	CDS	483				hypothetical protein
BFNNGOFM_01511	CDS	1980	ppiD		COG0760	Periplasmic chaperone PpiD
BFNNGOFM_01512	CDS	282				hypothetical protein
BFNNGOFM_01513	CDS	840				hypothetical protein
BFNNGOFM_01514	CDS	225				hypothetical protein
BFNNGOFM_01515	CDS	198				hypothetical protein
BFNNGOFM_01516	CDS	1011	yegS	2.7.1.-		putative lipid kinase YegS
BFNNGOFM_01517	CDS	675	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
BFNNGOFM_01518	CDS	336	djlA			Co-chaperone protein DjlA
BFNNGOFM_01519	CDS	939	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BFNNGOFM_01520	CDS	504				hypothetical protein
BFNNGOFM_01521	CDS	678				hypothetical protein
BFNNGOFM_01522	CDS	1500	mucR_3	2.7.7.65		Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR
BFNNGOFM_01523	CDS	807				hypothetical protein
